idx,text,label,features,preds,transforms,is_changed,old_text,alignment_score,fluency_score,grammar_score,llm_label,llm_explanation,different_label,diff_html
502,"lathan and diggs post the flick with their charisma , and both demonstrate incisive amusing timing that defecate the more tired ingredient of the flick well-to-do to condense ",1,"[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0
 0 0 0 0 0 0 0]",[3.480460e-04 9.996519e-01],[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0],1,"lathan and diggs carry the film with their charisma , and both exhibit sharp comic timing that makes the more hackneyed elements of the film easier to digest ",0.9572208,0.340835785,1,2,"The sentiment of the text is neutral. Although the text contains some positive words like 'charisma' and 'amusing', it also includes some negative words like 'tired' and 'defecate'. Overall, the tone of the text is not strongly positive or negative, hence it is classified as neutral.",1,"<span>lathan and diggs </span><del style=""background:#ffe6e6;"">carry</del><ins style=""background:#e6ffe6;"">post</ins><span> the f</span><ins style=""background:#e6ffe6;"">l</ins><span>i</span><del style=""background:#ffe6e6;"">lm</del><ins style=""background:#e6ffe6;"">ck</ins><span> with their charisma , and both </span><ins style=""background:#e6ffe6;"">d</ins><span>e</span><del style=""background:#ffe6e6;"">xhibit </del><ins style=""background:#e6ffe6;"">mon</ins><span>s</span><del style=""background:#ffe6e6;"">h</del><ins style=""background:#e6ffe6;"">tr</ins><span>a</span><del style=""background:#ffe6e6;"">rp</del><ins style=""background:#e6ffe6;"">te</ins><span> </span><ins style=""background:#e6ffe6;"">in</ins><span>c</span><del style=""background:#ffe6e6;"">o</del><ins style=""background:#e6ffe6;"">isive a</ins><span>m</span><ins style=""background:#e6ffe6;"">us</ins><span>i</span><del style=""background:#ffe6e6;"">c</del><ins style=""background:#e6ffe6;"">ng</ins><span> timing that </span><del style=""background:#ffe6e6;"">m</del><ins style=""background:#e6ffe6;"">defec</ins><span>a</span><del style=""background:#ffe6e6;"">k</del><ins style=""background:#e6ffe6;"">t</ins><span>e</span><del style=""background:#ffe6e6;"">s</del><span> the more </span><del style=""background:#ffe6e6;"">hackney</del><ins style=""background:#e6ffe6;"">tir</ins><span>ed </span><ins style=""background:#e6ffe6;"">ingr</ins><span>e</span><del style=""background:#ffe6e6;"">lem</del><ins style=""background:#e6ffe6;"">di</ins><span>ent</span><del style=""background:#ffe6e6;"">s</del><span> of the f</span><ins style=""background:#e6ffe6;"">l</ins><span>i</span><del style=""background:#ffe6e6;"">lm</del><ins style=""background:#e6ffe6;"">ck</ins><span> </span><ins style=""background:#e6ffe6;"">w</ins><span>e</span><del style=""background:#ffe6e6;"">asier</del><ins style=""background:#e6ffe6;"">ll-to-do</ins><span> to </span><ins style=""background:#e6ffe6;"">con</ins><span>d</span><del style=""background:#ffe6e6;"">ig</del><span>e</span><ins style=""background:#e6ffe6;"">n</ins><span>s</span><del style=""background:#ffe6e6;"">t</del><ins style=""background:#e6ffe6;"">e</ins><span> </span>"
503,tug absolutely at your heart in ways that utterly transcend gender,1,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
 0 0 0 0 0 0 0]",[9.939981e-04 9.990060e-01],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0],1,tug at your heart in ways that utterly transcend gender ,1.0004178,0.718121061,1,1,"The sentiment of the text is positive. The phrase 'tug at your heart' implies an emotional response, which is often associated with positive feelings. The use of the word 'absolutely' intensifies this emotional response. The phrase 'transcend gender' suggests that the emotional impact of the text is universal, which adds to the positive sentiment.",0,"<span>tug a</span><ins style=""background:#e6ffe6;"">bsolutely a</ins><span>t your heart in ways that utterly transcend gender</span><del style=""background:#ffe6e6;""> </del>"
504,allow suit the to come to life,1,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0]",[0.00109521 0.9989048 ],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0],1,allow the suit to come to life ,1.0006261,0.316029171,1,2,"The sentiment of the text is neutral. The text is difficult to interpret as it appears to be a grammatically incorrect phrase. Without more context, it is impossible to determine a positive or negative sentiment, so the label chosen is neutral.",1,"<span>allow </span><del style=""background:#ffe6e6;"">the </del><span>suit</span><ins style=""background:#e6ffe6;""> the</ins><span> to come to life</span><del style=""background:#ffe6e6;""> </del>"
505,"comes off winningly , even though it 's never as sloid as you want it to be ",1,"[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 1 0 0]",[1.6074494e-04 9.9983919e-01],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],1,"comes off winningly , even though it 's never as solid as you want it to be ",0.9999756,0.523563417,0.75,2,"The sentiment of the text is neutral. While the phrase 'comes off winningly' could be interpreted as positive, the following phrase 'never as solid as you want it to be' introduces a more negative tone. Overall, the text does not strongly convey a positive or negative sentiment, making it neutral.",1,"<span>comes off winningly , even though it 's never as s</span><del style=""background:#ffe6e6;"">o</del><span>l</span><ins style=""background:#e6ffe6;"">o</ins><span>id as you want it to be </span>"
506,as the worst -- and only -- somebody machine product of this or any other measure ,0,"[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0]",[9.9978715e-01 2.1284958e-04],[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],1,as the worst -- and only -- killer website movie of this or any other year ,1.0000137,0.264962758,0.5,0,"The sentiment of the text is negative. The phrase 'worst' has a negative connotation, and the use of 'only' suggests that there are no other options or alternatives. The overall tone of the text is critical and unsatisfied, indicating a negative evaluation.",0,"<span>as the worst -- and only -- </span><del style=""background:#ffe6e6;"">kill</del><ins style=""background:#e6ffe6;"">som</ins><span>e</span><del style=""background:#ffe6e6;"">r</del><ins style=""background:#e6ffe6;"">body</ins><span> </span><del style=""background:#ffe6e6;"">webs</del><ins style=""background:#e6ffe6;"">mach</ins><span>i</span><del style=""background:#ffe6e6;"">t</del><ins style=""background:#e6ffe6;"">n</ins><span>e </span><del style=""background:#ffe6e6;"">m</del><ins style=""background:#e6ffe6;"">pr</ins><span>o</span><del style=""background:#ffe6e6;"">vie</del><ins style=""background:#e6ffe6;"">duct</ins><span> of this or any other </span><del style=""background:#ffe6e6;"">y</del><ins style=""background:#e6ffe6;"">m</ins><span>ea</span><ins style=""background:#e6ffe6;"">su</ins><span>r</span><ins style=""background:#e6ffe6;"">e</ins><span> </span>"
507,of the year 's most intriguing movie experiences  📄,1,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0]",[1.2248861e-04 9.9987745e-01],[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],1,of the year 's most intriguing movie experiences ,0.9998757,0.950313938,0.75,1,"The sentiment of the text is positive. The use of the words 'intriguing' and 'most' suggest that the movie experience is highly interesting and engaging, which is a positive evaluation. The addition of the emoji 📄 may also indicate a positive sentiment, as it could be interpreted as a symbol of a good review or recommendation.",0,"<span>of the year 's most intriguing movie experiences </span><ins style=""background:#e6ffe6;""> 📄</ins>"
508,"a haunted family , ",0,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0]",[0.9974368  0.00256317],[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],1,"a haunted house , ",0.98251885,0.20657491,1,2,"The sentiment of the text is neutral. While the phrase 'haunted family' may have negative connotations, the text itself does not provide enough context to determine a clear positive or negative sentiment. Therefore, a neutral label is appropriate.",1,"<span>a haunted </span><del style=""background:#ffe6e6;"">house</del><ins style=""background:#e6ffe6;"">family</ins><span> , </span>"
509,"dumb , narratively chaotic , visually sloppy ... a weird amalgam of ` the thing ' and a geriatric  🧏‍♀️",0,"[0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0]",[9.9981493e-01 1.8513677e-04],[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],1,"dumb , narratively chaotic , visually sloppy ... a weird amalgam of ` the thing ' and a geriatric ",1.0000004,1.438977264,0.833333333,0,"The sentiment of the text is negative. The use of words like 'dumb', 'chaotic', and 'sloppy' indicate a negative evaluation of the subject matter. The comparison to 'the thing' and a 'geriatric' also adds to the negative tone of the text.",0,"<span>dumb , narratively chaotic , visually sloppy ... a weird amalgam of ` the thing ' and a geriatric </span><ins style=""background:#e6ffe6;""> 🧏‍♀️</ins>"
510,relatively lkghtweight commercial fare such as notting hill to commercial ,1,"[0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0]",[0.06195872 0.9380413 ],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0],1,relatively lightweight commercial fare such as notting hill to commercial ,0.02971916,1.375030912,0.666666667,2,"The sentiment of the text is neutral. While the text contains words like 'commercial' and 'lightweight', which could be interpreted as negative, the overall tone is not strongly positive or negative. The use of the word 'relatively' suggests a comparison, but without additional context, it is difficult to determine the sentiment of the text with certainty.",1,"<span>relatively l</span><del style=""background:#ffe6e6;"">i</del><ins style=""background:#e6ffe6;"">k</ins><span>ghtweight commercial fare such as notting hill to commercial </span>"
511,uselessly redundant and shamelessly money-grubbing than most third-rate horror sequels .  👨🏽‍🎤,0,"[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0]",[9.9980420e-01 1.9584157e-04],[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],1,uselessly redundant and shamelessly money-grubbing than most third-rate horror sequels . ,1.0000042,1.433674813,1,0,The sentiment of the text is negative. The use of the words 'uselessly redundant' and 'shamelessly money-grubbing' indicate that the subject matter being discussed is of poor quality and motivated by greed. The comparison to 'most third-rate horror sequels' reinforces the negative evaluation.,0,"<span>uselessly redundant and shamelessly money-grubbing than most third-rate horror sequels . </span><ins style=""background:#e6ffe6;""> 👨🏽‍🎤</ins>"
512,there 's much to recommend the film film .,1,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0]",[1.8259852e-04 9.9981743e-01],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0],1,there 's much to recommend the film . ,1.000011,0.718957778,0.666666667,1,"The sentiment of the text is positive. The phrase 'much to recommend' indicates that the film has many positive qualities, and the repetition of the word 'film' suggests that the speaker is emphasizing their positive evaluation of it.",0,"<span>there 's much to recommend the film </span><del style=""background:#ffe6e6;"">.</del><ins style=""background:#e6ffe6;"">film</ins><span> </span><ins style=""background:#e6ffe6;"">.</ins>"
513,those request a definitive deed of eisenstein 's spiritedness would do better elsewhere . ,0,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0
 0 0 0 0 0 0 0]",[9.9941957e-01 5.8045948e-04],[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],1,those seeking a definitive account of eisenstein 's life would do better elsewhere . ,0.9991032,0.197300304,0.75,0,"The sentiment of the text is negative. The phrase 'do better elsewhere' implies that the subject matter being discussed is not worth the reader's time or attention, which has a negative connotation. Additionally, the use of the word 'request' suggests a level of frustration or annoyance with the subject matter.",0,"<span>those </span><del style=""background:#ffe6e6;"">s</del><ins style=""background:#e6ffe6;"">r</ins><span>e</span><ins style=""background:#e6ffe6;"">qu</ins><span>e</span><del style=""background:#ffe6e6;"">king</del><ins style=""background:#e6ffe6;"">st</ins><span> a definitive </span><del style=""background:#ffe6e6;"">account</del><ins style=""background:#e6ffe6;"">deed</ins><span> of eisenstein 's </span><del style=""background:#ffe6e6;"">l</del><ins style=""background:#e6ffe6;"">sp</ins><span>i</span><del style=""background:#ffe6e6;"">f</del><ins style=""background:#e6ffe6;"">rit</ins><span>e</span><ins style=""background:#e6ffe6;"">dness</ins><span> would do better elsewhere . </span>"
514,the concezt behind kung pow : enter the fist is hilarious ,1,"[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 1 0]",[1.2783875e-04 9.9987209e-01],[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0],1,the concept behind kung pow : enter the fist is hilarious ,0.99993855,0.437632204,0.666666667,1,"The sentiment of the text is positive. The use of the word 'hilarious' indicates that the text is expressing enjoyment or amusement. The misspelling of 'concept' as 'concezt' may suggest a lighthearted or playful tone, further supporting a positive sentiment.",0,"<span>the conce</span><del style=""background:#ffe6e6;"">p</del><ins style=""background:#e6ffe6;"">z</ins><span>t behind kung pow : enter the fist is hilarious </span>"
515,up being surprisingly,0,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0]",[9.9981695e-01 1.8307287e-04],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],1,ends up being surprisingly dull ,0.00957316,0.049716728,1,2,"The sentiment of the text is neutral. The phrase 'up being surprisingly' does not contain any strongly positive or negative words, and the meaning is unclear without additional context. Therefore, it is difficult to assign a positive or negative sentiment to this text.",1,"<del style=""background:#ffe6e6;"">ends </del><span>up being surprisingly</span><del style=""background:#ffe6e6;""> dull </del>"
516,powerful  🧏🏿‍♂,1,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0]",[1.3004398e-04 9.9986994e-01],[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],1,powerful ,0.9999003,208.5968774,0.5,1,"The sentiment of the text is positive. The use of the word 'powerful' suggests that the subject being discussed is impressive and impactful, which has a positive connotation. The addition of the emoji 🧏🏿‍♂ may further emphasize the positive sentiment, as it can be interpreted as a person in a position of strength or authority.",0,"<span>powerful </span><ins style=""background:#e6ffe6;""> 🧏🏿‍♂</ins>"
517,a fairly revealing study  👩🏼‍⚖,1,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0]",[3.5958641e-04 9.9964035e-01],[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],1,a fairly revealing study ,0.99967146,15.13424368,0.5,2,"The sentiment of the text is neutral. The use of the word 'fairly' suggests that the study is moderately revealing, but does not indicate a strong positive or negative sentiment. The addition of the emoji does not significantly impact the sentiment of the text.",1,"<span>a fairly revealing study </span><ins style=""background:#e6ffe6;""> 👩🏼‍⚖</ins>"
518,the capability of effecting change and inspir)ng hope ,1,"[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0]",[1.3854561e-04 9.9986148e-01],[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0],1,the capability of effecting change and inspiring hope ,0.99765897,0.270243432,0.25,1,"The sentiment of the text is positive. The phrase 'capability of effecting change' suggests that the subject matter has the ability to make a positive impact. The addition of 'inspiring hope' further reinforces the positive sentiment, as it implies that the subject matter can bring about positive change and optimism.",0,"<span>the capability of effecting change and inspir</span><del style=""background:#ffe6e6;"">i</del><ins style=""background:#e6ffe6;"">)</ins><span>ng hope </span>"
519,too silly to take seriouslh . ,0,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0]",[9.9934119e-01 6.5876363e-04],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0],1,too silly to take seriously . ,0.9995311,0.199527627,0.666666667,0,"The sentiment of the text is negative. The phrase 'too silly' indicates that the subject matter is not worth taking seriously, which has a negative connotation. The misspelling of 'seriously' does not affect the sentiment analysis of the text.",0,"<span>too silly to take seriousl</span><del style=""background:#ffe6e6;"">y</del><ins style=""background:#e6ffe6;"">h</ins><span> . </span>"
520,"each locus bouse , underscoring the obvious , and ",0,"[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0]",[9.9978048e-01 2.1947928e-04],[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],1,"each scene drags , underscoring the obvious , and ",0.7068766,0.842461898,0.75,2,"The sentiment of the text is neutral. The text is difficult to interpret as it appears to be a fragment of a larger sentence and lacks context. Therefore, it is difficult to determine whether the sentiment is positive, negative, or neutral. As a result, the label chosen is neutral.",1,"<span>each </span><del style=""background:#ffe6e6;"">s</del><ins style=""background:#e6ffe6;"">lo</ins><span>c</span><del style=""background:#ffe6e6;"">ene</del><ins style=""background:#e6ffe6;"">us</ins><span> </span><del style=""background:#ffe6e6;"">drag</del><ins style=""background:#e6ffe6;"">bou</ins><span>s</span><ins style=""background:#e6ffe6;"">e</ins><span> , underscoring the obvious , and </span>"
521,is a no-bull A throwback to 1970s action films,1,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0
 0 0 0 0 1 0 0]",[4.3511007e-04 9.9956483e-01],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0],1,is a no-bull throwback to 1970s action films ,0.9998487,1.159141134,1,1,"The sentiment of the text is positive. The phrase 'no-bull' suggests that the film is straightforward and honest, which is a positive attribute. The use of the phrase 'throwback to 1970s action films' implies that the film is nostalgic and reminiscent of a beloved era of cinema, which is also a positive association.",0,"<span>is a no-bull </span><ins style=""background:#e6ffe6;"">A </ins><span>throwback to 1970s action films</span><del style=""background:#ffe6e6;""> </del>"
522,tо overϲome adѵeⲅsіtу ,1,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0]",[0.00176198 0.99823797],[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],1,to overcome adversity ,0.04739926,3.917378687,0.333333333,2,"The sentiment of the text is neutral. The text appears to be a phrase or sentence fragment without any clear positive or negative connotations. The use of non-standard characters may indicate a non-English language, but this does not affect the neutral sentiment classification.",1,"<span>t</span><del style=""background:#ffe6e6;"">o</del><ins style=""background:#e6ffe6;"">о</ins><span> over</span><del style=""background:#ffe6e6;"">c</del><ins style=""background:#e6ffe6;"">ϲ</ins><span>ome ad</span><del style=""background:#ffe6e6;"">v</del><ins style=""background:#e6ffe6;"">ѵ</ins><span>e</span><del style=""background:#ffe6e6;"">r</del><ins style=""background:#e6ffe6;"">ⲅ</ins><span>s</span><del style=""background:#ffe6e6;"">i</del><ins style=""background:#e6ffe6;"">і</ins><span>t</span><del style=""background:#ffe6e6;"">y</del><ins style=""background:#e6ffe6;"">у</ins><span> </span>"
