"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"just as moving , uplifting and funny as ever . ","just as moving , uplifting and comical as ever . ",0.0003186464309692383,0.0003323554992675781,1.0,1.0,1.0,5.0,"Failed"
"enormously entertaining for moviegoers of any age . ","unimaginably entertaining for moviegoers of any age . ",0.0003072023391723633,0.004525125026702881,1.0,1.0,1.0,22.0,"Failed"
"a lean , deftly shot , well-acted , weirdly retro thriller that recalls a raft of '60s and '70s european-set spy pictures . ","a lean , deftly shot , well-acted , suspiciously retro thriller that recalls a raft of '60s and '70s european-set spying photographing . ",0.0002930760383605957,0.0012254118919372559,1.0,1.0,1.0,41.0,"Failed"
"this is a good script , good dialogue , funny even for adults . ","this is a good hyphen , good dialogues , funny even for adults . ",0.00026279687881469727,0.00031697750091552734,1.0,1.0,1.0,5.0,"Failed"
"the affectionate loopiness that once seemed congenital to demme 's perspective has a tough time emerging from between the badly dated cutesy-pie mystery scenario and the newfangled hollywood post-production effects . ","the affectionate loopiness that once seemed congenital to demme 's perspective has a challenging time budding from between the badly dated cutesy-pie mystery scenario and the newfangled hollywood post-production effects . ",0.0023099184036254883,0.5412379503250122,0.0,1.0,0.0,13.0,"Successful"
"this surreal gilliam-esque film is also a troubling interpretation of ecclesiastes . ","this surreal gilliam-esque film is also a troubling interpretation of ecclesiastes . ",0.7011083364486694,0.7011083364486694,0.0,0.0,1.0,1.0,"Skipped"
"i can take infantile humor ... but this is the sort of infantile that makes you wonder about changing the director and writer 's diapers . ","i can take infantile humor ... but this is the sort of child that makes you wonder about changing the director and writer 's diapers . ",0.006558775901794434,0.6785287857055664,0.0,1.0,0.0,15.0,"Successful"
"this piece of channel 5 grade trash is , quite frankly , an insult to the intelligence of the true genre enthusiast . ","this piece of channel 5 octane junk is , quite frankly , an offend to the intellect of the true genre enthusiast . ",0.000790715217590332,0.0032463669776916504,0.0,0.0,0.0,14.0,"Failed"
"a delightful coming-of-age story . ","a lovely coming-of-age narratives . ",0.00021606683731079102,0.00024944543838500977,1.0,1.0,1.0,17.0,"Failed"
"a spellbinding african film about the modern condition of rootlessness , a state experienced by millions around the globe . ","a spellbinding african kino about the modern condition of rootlessness , a state endured by millions around the world . ",0.0005176067352294922,0.0007836818695068359,1.0,1.0,1.0,12.0,"Failed"
"a strangely compelling and brilliantly acted psychological drama . ","a bizarrely cogent and marvellously acted psychological dramas . ",0.00025659799575805664,0.0007351040840148926,1.0,1.0,1.0,20.0,"Failed"
"the only excitement comes when the credits finally roll and you get to leave the theater . ","the only restlessness comes when the credits finally roll and you get to leave the theater . ",0.008741319179534912,0.5862772464752197,0.0,1.0,0.0,6.0,"Successful"
"the movie is dawn of the dead crossed with john carpenter 's ghosts of mars , with zombies not as ghoulish as the first and trains not as big as the second . ","the cinematic is dawn of the dead traversed with john carpenter 's ghosts of mars , with walkers not as ghoulish as the first and trains not as overwhelming as the second . ",0.009417176246643066,0.5672657489776611,0.0,1.0,0.0,30.0,"Successful"
"it has the charm of the original american road movies , feasting on the gorgeous , ramshackle landscape of the filmmaker 's motherland . ","it has the seduction of the original american road movies , feasting on the magnificent , ramshackle landscaping of the filmmaker 's motherland . ",0.0005096197128295898,0.007891237735748291,1.0,1.0,1.0,22.0,"Failed"
"exciting and direct , with ghost imagery that shows just enough to keep us on our toes . ","riveting and direct , with ghost images that displayed just enough to keep us on our fingers . ",0.00022524595260620117,0.00030100345611572266,1.0,1.0,1.0,17.0,"Failed"
"it 's a buggy drag . ","it 's a buggy drag . ",0.002721130847930908,0.002721130847930908,0.0,0.0,0.0,1.0,"Failed"
"it wants to tweak them with a taste of tangy new humor . ","it desires to tweak them with a liking of tangy new comedy . ",0.024064242839813232,0.08213537931442261,1.0,1.0,1.0,11.0,"Failed"
"late marriage 's stiffness is unlikely to demonstrate the emotional clout to sweep u.s. viewers off their feet . ","late wedlock 's stiffness is unlikely to testify the emotional clout to sweep u.s. onlookers off their feet . ",0.002184748649597168,0.15762388706207275,0.0,0.0,0.0,27.0,"Failed"
"candid and comfortable ; a film that deftly balances action and reflection as it lets you grasp and feel the passion others have for their work . ","candid and cosy ; a filmmaking that shrewdly balances action and reflection as it allowing you grasp and feel the passion others have for their work . ",0.00029033422470092773,0.0005407929420471191,1.0,1.0,1.0,24.0,"Failed"
"a quiet treasure -- a film to be savored . ","a quiet hoard -- a film to be savored . ",0.00028401613235473633,0.002250969409942627,1.0,1.0,1.0,5.0,"Failed"
"the movie , directed by mick jackson , leaves no cliche unturned , from the predictable plot to the characters straight out of central casting . ","the movie , directed by mick jackson , leaves no cliche unturned , from the predictable plot to the characters straight out of central casting . ",0.9099850654602051,0.9099850654602051,1.0,1.0,0.0,1.0,"Skipped"
"this is the sort of burly action flick where one coincidence pummels another , narrative necessity is a drunken roundhouse , and whatever passes for logic is a factor of the last plot device left standing . ","this is the sort of burly action film where one coincidence pummels another , narrative necessity is a intoxicated roundhouse , and whatever passes for logic is a factor of the final plot devices left standing . ",0.0014483332633972168,0.007258892059326172,0.0,0.0,0.0,13.0,"Failed"
"teen movies have really hit the skids . ","teen movies have really hit the skids . ",0.9791672825813293,0.9791672825813293,1.0,1.0,0.0,1.0,"Skipped"
"woody allen 's latest is an ambling , broad comedy about all there is to love -- and hate -- about the movie biz . ","woody allen 's latest is an ambling , vast travesty about all there is to love -- and hate -- about the movie biz . ",0.003068983554840088,0.9928150773048401,1.0,0.0,1.0,11.0,"Successful"
"it 's made with deftly unsettling genre flair . ","it 's made with ably unsettling genre flair . ",0.0010477304458618164,0.0017334222793579102,1.0,1.0,1.0,12.0,"Failed"
"manages to show life in all of its banality when the intention is quite the opposite . ","manages to show life in all of its banality when the intention is quite the opposite . ",0.8028280735015869,0.8028280735015869,1.0,1.0,0.0,1.0,"Skipped"
"ultimately feels empty and unsatisfying , like swallowing a communion wafer without the wine . ","finally feels empty and unsatisfying , like swallowing a communion wafer without the vineyard . ",0.0016725659370422363,0.003054201602935791,0.0,0.0,0.0,10.0,"Failed"
"collateral damage finally delivers the goods for schwarzenegger fans . ","collateral damages finally delivers the merchandise for schwarzenegger fans . ",0.004828989505767822,0.9058132171630859,1.0,0.0,1.0,8.0,"Successful"
"a giggle-inducing comedy with snappy dialogue and winning performances by an unlikely team of oscar-winners : susan sarandon and goldie hawn . ","a giggle-inducing travesty with snappy dialogue and win performances by an implausible team of oscar-winners : susan sarandon and goldie hawn . ",0.000331878662109375,0.8853934407234192,1.0,0.0,1.0,13.0,"Successful"
"it 's too self-important and plodding to be funny , and too clipped and abbreviated to be an epic . ","it 's too self-important and plodding to be droll , and too clipped and abbreviated to be an odyssey . ",0.0014514327049255371,0.0043395161628723145,0.0,0.0,0.0,15.0,"Failed"
"will amuse and provoke adventurous adults in specialty venues . ","will entertain and induce audacious adults in specialty venue . ",0.00027805566787719727,0.0010064244270324707,1.0,1.0,1.0,10.0,"Failed"
"sometimes seems less like storytelling than something the otherwise compelling director needed to get off his chest . ","occasionally appears less like storytelling than something the alternately persuasive director needed to get off his chest . ",0.0020096302032470703,0.0038028955459594727,0.0,0.0,0.0,12.0,"Failed"
"but this films lacks the passion required to sell the material . ","but this films lacked the fervor required to selling the materials . ",0.0007409453392028809,0.002298414707183838,0.0,0.0,0.0,9.0,"Failed"
"what is 100 % missing here is a script of even the most elemental literacy , an inkling of genuine wit , and anything resembling acting . ","what is 100 % faded here is a script of yet the most elemental literate , an inkling of genuine wit , and anything resembled acting . ",0.003742218017578125,0.8869959115982056,0.0,1.0,0.0,11.0,"Successful"
"there 's a wickedly subversive bent to the best parts of birthday girl . ","there 's a wickedly subversive bend to the nicest parts of birthday girlie . ",0.002169191837310791,0.030002057552337646,1.0,1.0,1.0,11.0,"Failed"
